Date,Tech_index,Non_tech_index
2009-04-01,707.700012,668.909973
2009-04-02,734.539978,702.349976
2009-04-03,751.460022,710.359985
2009-04-06,740.789978,702.409973
2009-04-07,717.400024,676.559998
2009-04-08,739.200012,692.210022
2009-04-09,766.650024,722.650024
2009-04-13,759.609985,722.219971
2009-04-14,755.640015,714.219971
2009-04-15,747.809998,718.340027
2009-04-16,773.390015,742.669983
2009-04-17,776.369995,748.51001
2009-04-20,749.599976,714.849976
2009-04-21,759.929993,728.630005
2009-04-22,771.460022,732.900024
2009-04-23,767.280029,732.219971
2009-04-24,789.679993,750.909973
2009-04-27,780.090027,740.700012
2009-04-28,772.140015,737.690002
2009-04-29,786.969971,757.080017
2009-04-30,805.859985,770.73999
2009-05-01,812.789978,773.070007
2009-05-04,837.210022,802.090027
2009-05-05,829.890015,803.330017
2009-05-06,831.119995,797.72998
2009-05-07,794.330017,782.150024
2009-05-08,790.929993,799.840027
2009-05-11,790.880005,795.859985
2009-05-12,781.320007,782.400024
2009-05-13,758.719971,751.590027
2009-05-14,773.809998,761.590027
2009-05-15,773.369995,757.97998
2009-05-18,796.799988,784.799988
2009-05-19,805.309998,788.380005
2009-05-20,801.630005,786.27002
2009-05-21,792.159973,761.390015
2009-05-22,794.5,762.580017
2009-05-26,824.590027,788.26001
2009-05-27,818.599976,775.859985
2009-05-28,831.369995,783.47998
2009-05-29,839.22998,796.659973
2009-06-01,872.51001,823.820007
2009-06-02,858.76001,830.48999
2009-06-03,848.469971,817.309998
2009-06-04,863.030029,822.159973
2009-06-05,860.900024,819.369995
2009-06-08,855.059998,814.929993
2009-06-09,875.390015,825.619995
2009-06-10,874.5,822.330017
2009-06-11,876.179993,826.349976
2009-06-12,871.919983,823.179993
2009-06-15,853.859985,798.030029
2009-06-16,840.090027,787.570007
2009-06-17,844.590027,793.219971
2009-06-18,835.409973,796.030029
2009-06-19,846.030029,805.169983
2009-06-22,815.890015,778.369995
2009-06-23,816.429993,779.049988
2009-06-24,832.849976,790.320007
2009-06-25,846.570007,809.280029
2009-06-26,849.22998,810.47998
2009-06-29,851.130005,813.390015
2009-06-30,848.27002,807.909973
2009-07-01,854.26001,809.109985
2009-07-02,839.25,782.630005
2009-07-06,835.090027,780.090027
2009-07-07,812.880005,760.299988
2009-07-08,809.190002,762.48999
2009-07-09,820.390015,765.679993
2009-07-10,826.73999,764.159973
2009-07-13,842.659973,777.059998
2009-07-14,849.059998,783.049988
2009-07-15,884.530029,803.429993
2009-07-16,897.549988,813.919983
2009-07-17,904.27002,812.869995
2009-07-20,916.219971,826.969971
2009-07-21,921.210022,833.400024
2009-07-22,932.72998,836.830017
2009-07-23,951.460022,865.380005
2009-07-24,951.570007,868.609985
2009-07-27,953.280029,870.48999
2009-07-28,957.280029,872.97998
2009-07-29,949.210022,867.340027
2009-07-30,943.590027,880.219971
2009-07-31,941.690002,879.780029
2009-08-03,956.700012,896.869995
2009-08-04,960.650024,900.840027
2009-08-05,955.23999,896.650024
2009-08-06,943.570007,889.340027
2009-08-07,951.530029,914.059998
2009-08-10,945.52002,911.450012
2009-08-11,936.450012,901.820007
2009-08-12,957.280029,915.719971
2009-08-13,968.349976,917.599976
2009-08-14,955.700012,902.48999
2009-08-17,926.840027,874.98999
2009-08-18,943.400024,885.609985
2009-08-19,947.98999,893.289978
2009-08-20,955.799988,899.900024
2009-08-21,968.700012,916.080017
2009-08-24,961.23999,914.01001
2009-08-25,962.710022,921.869995
2009-08-26,965.659973,919.320007
2009-08-27,973.190002,920.049988
2009-08-28,980.799988,919.5
2009-08-31,966.859985,909.119995
2009-09-01,946.109985,889.47998
2009-09-02,944.349976,888.98999
2009-09-03,953.690002,900.059998
2009-09-04,976.929993,918.76001
2009-09-08,992.549988,928.309998
2009-09-09,1005.369995,944.619995
2009-09-10,1021.409973,953.469971
2009-09-11,1017.710022,955.030029
2009-09-14,1020.030029,965.690002
2009-09-15,1026.630005,968.840027
2009-09-16,1033.920044,985.390015
2009-09-17,1023.030029,984.640015
2009-09-18,1026.52002,988.849976
2009-09-21,1028.560059,994.080017
2009-09-22,1032.790039,996.97998
2009-09-23,1033.170044,983.599976
2009-09-24,1019.669983,971.200012
2009-09-25,1010.530029,970.450012
2009-09-28,1031.52002,986.039978
2009-09-29,1022.440002,985
2009-09-30,1030.180054,984.299988
2009-10-01,993.109985,954.02002
2009-10-02,988.640015,950
2009-10-05,1002.5,960.869995
2009-10-06,1022.710022,974.609985
2009-10-07,1022.130005,976.919983
2009-10-08,1027.27002,985.289978
2009-10-09,1043.209961,987.599976
2009-10-12,1048.800049,987.76001
2009-10-13,1051.699951,986.090027
2009-10-14,1064.689941,1004.419983
2009-10-15,1059.060059,1006.559998
2009-10-16,1048.040039,995.380005
2009-10-19,1062.5,1008.039978
2009-10-20,1057.569946,995.609985
2009-10-21,1050.380005,986.109985
2009-10-22,1063.439941,994.190002
2009-10-23,1048.449951,982.619995
2009-10-26,1043.420044,976.039978
2009-10-27,1024.550049,964.460022
2009-10-28,996.820007,932.690002
2009-10-29,1022.950012,946.849976
2009-10-30,993.72998,923.919983
2009-11-02,997.659973,931.440002
2009-11-03,999.159973,939.690002
2009-11-04,1003.210022,933.75
2009-11-05,1026.869995,958.130005
2009-11-06,1029.76001,961.52002
2009-11-09,1056.569946,976.900024
2009-11-10,1055.079956,978.289978
2009-11-11,1062.900024,984.77002
2009-11-12,1053.680054,976.109985
2009-11-13,1065.060059,982.150024
2009-11-16,1080.119995,998.080017
2009-11-17,1083.089966,997.440002
2009-11-18,1069.589966,993
2009-11-19,1048.609985,977.830017
2009-11-20,1037.530029,972.73999
2009-11-23,1055.589966,983.309998
2009-11-24,1051.550049,980.73999
2009-11-25,1056.939941,989.419983
2009-11-27,1038.75,973.679993
2009-11-30,1037.619995,974.320007
2009-12-01,1057.75,990.630005
2009-12-02,1064.839966,993.460022
2009-12-03,1061.150024,985.859985
2009-12-04,1077.069946,992.97998
2009-12-07,1078.050049,991.690002
2009-12-08,1072.219971,982.359985
2009-12-09,1080.25,984.919983
2009-12-10,1081.859985,991.469971
2009-12-11,1075.699951,992.059998
2009-12-14,1089.339966,1004.830017
2009-12-15,1085.72998,1000.72998
2009-12-16,1102.349976,998.809998
2009-12-17,1088.060059,986.219971
2009-12-18,1105.719971,995.640015
2009-12-21,1119.609985,1006.869995
2009-12-22,1124.939941,1013.799988
2009-12-23,1134.630005,1018.369995
2009-12-24,1148.27002,1022.210022
2009-12-28,1145.300049,1026.040039
2009-12-29,1139.969971,1024.709961
2009-12-30,1149.72998,1025.48999
2009-12-31,1137.920044,1012.830017
2010-01-04,1156.650024,1029.900024
2010-01-05,1157.060059,1032.109985
2010-01-06,1151.859985,1033.569946
2010-01-07,1142.26001,1039.23999
2010-01-08,1154.76001,1044.880005
2010-01-11,1150.819946,1047.609985
2010-01-12,1130.699951,1036.920044
2010-01-13,1149.75,1051.609985
2010-01-14,1151.099976,1047.310059
2010-01-15,1130.48999,1036.02002
2010-01-19,1145.25,1048.849976
2010-01-20,1129.660034,1032.819946
2010-01-21,1123.72998,1019.820007
2010-01-22,1080.939941,1003.5
2010-01-25,1087.540039,1002.460022
2010-01-26,1086.300049,1000.01001
2010-01-27,1094.530029,1005.169983
2010-01-28,1065.300049,990.26001
2010-01-29,1035.380005,984.849976
2010-02-01,1057.329956,996.190002
2010-02-02,1066.920044,1010.98999
2010-02-03,1070.72998,1007.280029
2010-02-04,1035.920044,978.469971
2010-02-05,1051.099976,976.280029
2010-02-08,1046.040039,971.48999
2010-02-09,1059.109985,983.01001
2010-02-10,1061,980.460022
2010-02-11,1079.390015,994.340027
2010-02-12,1080.02002,992.940002
2010-02-16,1098.810059,1008.159973
2010-02-17,1103.219971,1015.919983
2010-02-18,1110.390015,1021.900024
2010-02-19,1111.050049,1024.420044
2010-02-22,1106.560059,1023.820007
2010-02-23,1087.680054,1014.109985
2010-02-24,1103.119995,1023.719971
2010-02-25,1100.040039,1028.069946
2010-02-26,1102.939941,1031.060059
2010-03-01,1128.079956,1047.689941
2010-03-02,1127.76001,1049.650024
2010-03-03,1122.540039,1050.920044
2010-03-04,1125.390015,1051.560059
2010-03-05,1141.290039,1067.640015
2010-03-08,1144.430054,1065.949951
2010-03-09,1148.359985,1069.310059
2010-03-10,1161.02002,1078.709961
2010-03-11,1160.97998,1083.189941
2010-03-12,1159.560059,1084.170044
2010-03-15,1156.319946,1086.660034
2010-03-16,1168.579956,1095.180054
2010-03-17,1173.050049,1098.26001
2010-03-18,1173.099976,1099.780029
2010-03-19,1160.75,1097.280029
2010-03-22,1177.040039,1107.069946
2010-03-23,1191.290039,1111.23999
2010-03-24,1180.73999,1100.680054
2010-03-25,1176.849976,1095.689941
2010-03-26,1173.030029,1097.670044
2010-03-29,1176.369995,1106.089966
2010-03-30,1178.23999,1106.329956
2010-03-31,1172.630005,1102.400024
2010-04-01,1172.550049,1106.959961
2010-04-05,1191.27002,1118.839966
2010-04-06,1195.650024,1118.869995
2010-04-07,1190.589966,1111.380005
2010-04-08,1188.439941,1115.339966
2010-04-09,1202.130005,1122.829956
2010-04-12,1205.920044,1120.839966
2010-04-13,1210.400024,1123.949951
2010-04-14,1238.699951,1137.119995
2010-04-15,1243.280029,1139.140015
2010-04-16,1226.650024,1126.400024
2010-04-19,1220.890015,1126.800049
2010-04-20,1236.790039,1135.800049
2010-04-21,1234.170044,1132.609985
2010-04-22,1246.180054,1141.349976
2010-04-23,1254.030029,1149.170044
2010-04-26,1249.930054,1146.170044
2010-04-27,1219.670044,1122.089966
2010-04-28,1224.589966,1122.390015
2010-04-29,1238.800049,1150.109985
2010-04-30,1205.670044,1127.819946
2010-05-03,1226.339966,1146.560059
2010-05-04,1184.310059,1111.040039
2010-05-05,1175.410034,1101.369995
2010-05-06,1139.300049,1062.180054
2010-05-07,1114.23999,1040.25
2010-05-10,1173.52002,1089.359985
2010-05-11,1171.060059,1086.660034
2010-05-12,1199.22998,1102.290039
2010-05-13,1177.930054,1084.630005
2010-05-14,1148.550049,1061.660034
2010-05-17,1155.569946,1067.699951
2010-05-18,1135.47998,1049.930054
2010-05-19,1130.819946,1044.839966
2010-05-20,1090.77002,1003.119995
2010-05-21,1109.310059,1017.859985
2010-05-24,1096.01001,1006.909973
2010-05-25,1094.290039,1011.150024
2010-05-26,1085.930054,1005.169983
2010-05-27,1135.859985,1039.23999
2010-05-28,1125.400024,1027.969971
2010-06-01,1106.880005,1007.799988
2010-06-02,1138.280029,1036.400024
2010-06-03,1155.030029,1046.579956
2010-06-04,1111.790039,1006.679993
2010-06-07,1082.339966,989.880005
2010-06-08,1081.660034,992.76001
2010-06-09,1073.920044,994.169983
2010-06-10,1107.469971,1027.619995
2010-06-11,1119.069946,1034.920044
2010-06-14,1120.160034,1034.310059
2010-06-15,1162.709961,1059.069946
2010-06-16,1164.52002,1056.23999
2010-06-17,1167.790039,1053.449951
2010-06-18,1167.550049,1053.22998
2010-06-21,1157.050049,1047.300049
2010-06-22,1140.920044,1030.050049
2010-06-23,1139.349976,1030.709961
2010-06-24,1112.23999,1014.340027
2010-06-25,1110.609985,1019.22998
2010-06-28,1109.780029,1013.950012
2010-06-29,1063.369995,977.27002
2010-06-30,1050.119995,966.200012
2010-07-01,1051.660034,967.330017
2010-07-02,1047.449951,962.200012
2010-07-06,1049.400024,961.51001
2010-07-07,1093.609985,985.190002
2010-07-08,1096.369995,993.77002
2010-07-09,1107.140015,1002.369995
2010-07-12,1117.5,999.789978
2010-07-13,1139.839966,1021.48999
2010-07-14,null,null
2010-07-15,1146.130005,1027.680054
2010-07-16,1109.050049,996.570007
2010-07-19,1127.949951,1008.960022
2010-07-20,1136.910034,1017.380005
2010-07-21,1111.050049,1000.52002
2010-07-22,1143.579956,1023.179993
2010-07-23,1153.839966,1034.550049
2010-07-26,1165.160034,1047.839966
2010-07-27,1161.170044,1040.069946
2010-07-28,1147.380005,1034.130005
2010-07-29,1139.939941,1027.150024
2010-07-30,1138.969971,1035.949951
2010-08-02,1159.099976,1056.550049
2010-08-03,1155.290039,1049.969971
2010-08-04,1166.050049,1066.439941
2010-08-05,1159.189941,1067.689941
2010-08-06,1158.130005,1068.079956
2010-08-09,1164.869995,1071.449951
2010-08-10,1148.300049,1061.51001
2010-08-11,1113.52002,1029.910034
2010-08-12,1093.76001,1029.060059
2010-08-13,1089.949951,1022.840027
2010-08-16,1092.800049,1026.319946
2010-08-17,1106.209961,1042.810059
2010-08-18,1112.27002,1045.680054
2010-08-19,1103.52002,1026.719971
2010-08-20,1111.619995,1025.969971
2010-08-23,1097.890015,1019.609985
2010-08-24,1082.550049,1000.219971
2010-08-25,1087.920044,1009.01001
2010-08-26,1075.459961,995.330017
2010-08-27,1092.689941,1011.830017
2010-08-30,1073.869995,998.380005
2010-08-31,1063.910034,999.27002
2010-09-01,1096.890015,1031.930054
2010-09-02,1113.199951,1047.819946
2010-09-03,1129.140015,1061.199951
2010-09-07,1118.680054,1046.849976
2010-09-08,1132.530029,1059.949951
2010-09-09,1134.910034,1064.680054
2010-09-10,1131.069946,1073.77002
2010-09-13,1158.640015,1084.97998
2010-09-14,1167.209961,1089.650024
2010-09-15,1171.069946,1095.199951
2010-09-16,1175.209961,1092.530029
2010-09-17,1178.920044,1095.77002
2010-09-20,1191.099976,1114.630005
2010-09-21,1189.800049,1111.209961
2010-09-22,1172.209961,1106.829956
2010-09-23,1173.689941,1103.160034
2010-09-24,1206.410034,1128.800049
2010-09-27,1202.069946,1115.540039
2010-09-28,1214,1123.619995
2010-09-29,1220.959961,1117.199951
2010-09-30,1214.530029,1111.910034
2010-10-01,1215.099976,1113.280029
2010-10-04,1199.719971,1103.209961
2010-10-05,1227.930054,1127.780029
2010-10-06,1204.23999,1117.319946
2010-10-07,1212.51001,1117.589966
2010-10-08,1219.959961,1124.079956
2010-10-11,1221.469971,1125.47998
2010-10-12,1235.410034,1125.869995
2010-10-13,1246.910034,1134.030029
2010-10-14,1243.709961,1125.890015
2010-10-15,1265.76001,1132.329956
2010-10-18,1266.089966,1130.650024
2010-10-19,1247.040039,1115.22998
2010-10-20,1259.579956,1128.02002
2010-10-21,1259.089966,1132.77002
2010-10-22,1280.089966,1140.040039
2010-10-25,1287.459961,1146.400024
2010-10-26,1290.380005,1151.02002
2010-10-27,1305.439941,1151.290039
2010-10-28,1303.329956,1155.829956
2010-10-29,1310.869995,1156.550049
2010-11-01,1308.300049,1155.130005
2010-11-02,1319.640015,1166.849976
2010-11-03,1322.660034,1166.51001
2010-11-04,1348.579956,1177.119995
2010-11-05,1348.449951,1180.040039
2010-11-08,1352.75,1177.369995
2010-11-09,1349.51001,1169.930054
2010-11-10,1353.930054,1176.130005
2010-11-11,1337.150024,1176.650024
2010-11-12,1322.459961,1159.660034
2010-11-15,1316.959961,1162.079956
2010-11-16,1291.73999,1145.160034
2010-11-17,1296.689941,1150.319946
2010-11-18,1322.910034,1163.150024
2010-11-19,1329.48999,1166.719971
2010-11-22,1339.48999,1169.560059
2010-11-23,1317.599976,1152.140015
2010-11-24,1345.73999,1177.630005
2010-11-26,1337.780029,1172.369995
2010-11-29,1331.589966,1164.650024
2010-11-30,1315.22998,1154.530029
2010-12-01,1353.73999,1180.609985
2010-12-02,1374.849976,1192.949951
2010-12-03,1384.01001,1199.099976
2010-12-06,1380.359985,1194.98999
2010-12-07,1383.140015,1195.900024
2010-12-08,1392.430054,1197.859985
2010-12-09,1388.75,1200.630005
2010-12-10,1395.819946,1209.339966
2010-12-13,1386.77002,1202.400024
2010-12-14,1385.310059,1211.380005
2010-12-15,1371.099976,1209.550049
2010-12-16,1383.01001,1221.47998
2010-12-17,1386.97998,1220.339966
2010-12-20,1383.880005,1221.099976
2010-12-21,1397.5,1224.23999
2010-12-22,1395.170044,1224.949951
2010-12-23,1390.569946,1222.75
2010-12-27,1393.319946,1219.680054
2010-12-28,1388.97998,1218.089966
2010-12-29,1390.369995,1223.430054
2010-12-30,1389,1222.26001
2010-12-31,1383.949951,1217.599976
2011-01-03,1403.140015,1234.890015
2011-01-04,1396.920044,1226.72998
2011-01-05,1415.099976,1232.719971
2011-01-06,1428.290039,1230.810059
2011-01-07,1424.73999,1227.579956
2011-01-10,1430.380005,1228.349976
2011-01-11,1432.780029,1236.140015
2011-01-12,1453.680054,1241.300049
2011-01-13,1453.569946,1241.719971
2011-01-14,1476.969971,1245.839966
2011-01-18,1481.920044,1256.849976
2011-01-19,1459.880005,1241.410034
2011-01-20,1437.630005,1243.109985
2011-01-21,1429.410034,1239.780029
2011-01-24,1453.98999,1250.829956
2011-01-25,1443.369995,1251.170044
2011-01-26,1450.22998,1254.949951
2011-01-27,1465.939941,1260.060059
2011-01-28,1429.829956,1229.140015
2011-01-31,1436.040039,1235.719971
2011-02-01,1470.719971,1254.670044
2011-02-02,1475.819946,1250.180054
2011-02-03,1475.930054,1255.920044
2011-02-04,1491.670044,1262.959961
2011-02-07,1495.199951,1264.359985
2011-02-08,1497.939941,1271.359985
2011-02-09,1491.310059,1266.170044
2011-02-10,1493.339966,1277.439941
2011-02-11,1502.150024,1286.26001
2011-02-14,1510.099976,1286.77002
2011-02-15,1500.930054,1287.51001
2011-02-16,1516.01001,1293.52002
2011-02-17,1524.130005,1298.969971
2011-02-18,1526.589966,1301.52002
2011-02-22,1470.410034,1269.140015
2011-02-23,1443.069946,1252.439941
2011-02-24,1456.939941,1258.680054
2011-02-25,1489.180054,1272.560059
2011-02-28,1480.109985,1273.27002
2011-03-01,1452.160034,1255.550049
2011-03-02,1463.859985,1262.050049
2011-03-03,1494.48999,1285.5
2011-03-04,1482.420044,1281.650024
2011-03-07,1456.030029,1265.439941
2011-03-08,1464.72998,1270.630005
2011-03-09,1444.619995,1268.439941
2011-03-10,1413.040039,1250.51001
2011-03-11,1422.969971,1257.459961
2011-03-14,1414.97998,1250.189941
2011-03-15,1393.660034,1240.900024
2011-03-16,1363.97998,1221.849976
2011-03-17,1376.660034,1230.140015
2011-03-18,1378.030029,1233.050049
2011-03-21,1403.77002,1247.939941
2011-03-22,1398.599976,1243.280029
2011-03-23,1411.660034,1250.199951
2011-03-24,1445.069946,1269.550049
2011-03-25,1441.72998,1273.25
2011-03-28,1434.680054,1266.890015
2011-03-29,1450.189941,1279.109985
2011-03-30,1453.859985,1299.890015
2011-03-31,1454.459961,1301.189941
2011-04-01,1452.73999,1313.209961
2011-04-04,1445.25,1315.449951
2011-04-05,1446.280029,1315.959961
2011-04-06,1454.280029,1316.209961
2011-04-07,1450.349976,1316.22998
2011-04-08,1443.680054,1311.400024
2011-04-11,1440.400024,1309.869995
2011-04-12,1425.589966,1300.920044
2011-04-13,1440.890015,1306.859985
2011-04-14,1442.540039,1306.26001
2011-04-15,1440.949951,1317.709961
2011-04-18,1422.890015,1300.910034
2011-04-19,1426.349976,1308.219971
2011-04-20,1472.339966,1335.810059
2011-04-21,1477.060059,1343.349976
2011-04-25,1483.26001,1341.579956
2011-04-26,1495.97998,1351.880005
2011-04-27,1501.420044,1365.550049
2011-04-28,1498.209961,1364.969971
2011-04-29,1494.880005,1359.73999
2011-05-02,1487.579956,1366.890015
2011-05-03,1472.209961,1355.849976
2011-05-04,1468.869995,1349.810059
2011-05-05,1469.780029,1345.630005
2011-05-06,1481.280029,1354.73999
2011-05-09,1482.079956,1365.109985
2011-05-10,1496.98999,1381.23999
2011-05-11,1481.800049,1370.349976
2011-05-12,1497.089966,1385.109985
2011-05-13,1472.300049,1374.75
2011-05-16,1446.98999,1355.939941
2011-05-17,1440.469971,1356.089966
2011-05-18,1461.5,1364.640015
2011-05-19,1461.5,1369.069946
2011-05-20,1456.099976,1360.180054
2011-05-23,1429.689941,1341.849976
2011-05-24,1420.01001,1334.180054
2011-05-25,1425.76001,1337.180054
2011-05-26,1441.890015,1343.689941
2011-05-27,1453.380005,1348.160034
2011-05-31,1472.530029,1363.969971
2011-06-01,1433.280029,1340.459961
2011-06-02,1438.209961,1345.079956
2011-06-03,1409.640015,1326.300049
2011-06-06,1396.780029,1313.01001
2011-06-07,1397.560059,1315.27002
2011-06-08,1376.630005,1306.609985
2011-06-09,1377.579956,1311.089966
2011-06-10,1357.23999,1291.180054
2011-06-13,1350.540039,1292.23999
2011-06-14,1370.180054,1307.449951
2011-06-15,1340.339966,1287.099976
2011-06-16,1327.26001,1283.969971
2011-06-17,1314.030029,1286.969971
2011-06-20,1318.589966,1297.670044
2011-06-21,1354.349976,1319.189941
2011-06-22,1344.819946,1316.01001
2011-06-23,1364.130005,1321
2011-06-24,1333.72998,1305.660034
2011-06-27,1349.48999,1318.609985
2011-06-28,1362.599976,1344.25
2011-06-29,1370.209961,1351.380005
2011-06-30,1393.829956,1363.579956
2011-07-01,1416.98999,1385.630005
2011-07-05,1415,1389.869995
2011-07-06,1414.709961,1391.949951
2011-07-07,1439.630005,1406.880005
2011-07-08,1428.640015,1403.219971
2011-07-11,1400.530029,1375.819946
2011-07-12,1371.98999,1370.349976
2011-07-13,1371.97998,1376.030029
2011-07-14,1349.75,1359.680054
2011-07-15,1365.589966,1360.810059
2011-07-18,1352.099976,1342.680054
2011-07-19,1387.23999,1368.689941
2011-07-20,1371.069946,1359.25
2011-07-21,1370.790039,1378.550049
2011-07-22,1394.51001,1385.699951
2011-07-25,1383.47998,1376.859985
2011-07-26,1391.199951,1369.540039
2011-07-27,1343.219971,1335.699951
2011-07-28,1336.119995,1334.52002
2011-07-29,1327.630005,1338.040039
2011-08-01,1324.589966,1323.97998
2011-08-02,1289.5,1281.589966
2011-08-03,1303.680054,1291.23999
2011-08-04,1235.069946,1225.339966
2011-08-05,1220.369995,1221.630005
2011-08-08,1144.150024,1139.699951
2011-08-09,1197.660034,1196.109985
2011-08-10,1153.48999,1145.359985
2011-08-11,1213.719971,1197.26001
2011-08-12,1221.280029,1213.390015
2011-08-15,1243.400024,1235.359985
2011-08-16,1225.640015,1227.630005
2011-08-17,1211.969971,1220.150024
2011-08-18,1137.209961,1161.469971
2011-08-19,1121.73999,1147.25
2011-08-22,1130.050049,1149.430054
2011-08-23,1183.199951,1192.579956
2011-08-24,1186.650024,1206.449951
2011-08-25,1160.77002,1182.300049
2011-08-26,1193.709961,1212.390015
2011-08-29,1236.030029,1250.699951
2011-08-30,1240.410034,1262.699951
2011-08-31,1240.01001,1267.140015
2011-09-01,1222.939941,1252.810059
2011-09-02,1188.589966,1221.5
2011-09-06,1186.650024,1221.780029
2011-09-07,1231.449951,1252.780029
2011-09-08,1225.339966,1239.189941
2011-09-09,1199.189941,1207.680054
2011-09-12,1221.02002,1218.060059
2011-09-13,1239.5,1233.609985
2011-09-14,1268.630005,1253.48999
2011-09-15,1285.569946,1267.73999
2011-09-16,1282.859985,1272.77002
2011-09-19,1269.569946,1265.73999
2011-09-20,1253.599976,1256.589966
2011-09-21,1235.599976,1222.97998
2011-09-22,1190.369995,1178.709961
2011-09-23,1209.859985,1190.709961
2011-09-26,1226.699951,1209.589966
2011-09-27,1248.579956,1224.310059
2011-09-28,1218.859985,1199.069946
2011-09-29,1208.880005,1187.469971
2011-09-30,1171.069946,1158.069946
2011-10-03,1136.109985,1119.579956
2011-10-04,1176.430054,1146.23999
2011-10-05,1219.329956,1173.5
2011-10-06,1242.439941,1201.959961
2011-10-07,1236.670044,1183.680054
2011-10-10,1274.060059,1219.47998
2011-10-11,1278.630005,1222.890015
2011-10-12,1287.219971,1230.290039
2011-10-13,1306.76001,1232.109985
2011-10-14,1325.780029,1246.319946
2011-10-17,1296.140015,1222.619995
2011-10-18,1317.810059,1241.839966
2011-10-19,1291.189941,1227.530029
2011-10-20,1281.219971,1228.900024
2011-10-21,1313.109985,1254.52002
2011-10-24,1348.26001,1284.390015
2011-10-25,1325.810059,1250.22998
2011-10-26,1334.02002,1258.670044
2011-10-27,1384.150024,1297.680054
2011-10-28,1389.699951,1291.76001
2011-10-31,1355.839966,1263
2011-11-01,1316.280029,1231.790039
2011-11-02,1332.719971,1240.780029
2011-11-03,1370.420044,1263.23999
2011-11-04,1376.959961,1260.619995
2011-11-07,1378.719971,1263.439941
2011-11-08,1393.76001,1275.930054
2011-11-09,1333.449951,1226.790039
2011-11-10,1340.25,1225.839966
2011-11-11,1376.880005,1250.640015
2011-11-14,1364.359985,1237.5
2011-11-15,1381.199951,1241.97998
2011-11-16,1365.97998,1215.859985
2011-11-17,1318.650024,1194.849976
2011-11-18,1304.98999,1188.560059
2011-11-21,1280.939941,1171.890015
2011-11-22,1273.51001,1172.140015
2011-11-23,1239.170044,1149.689941
2011-11-25,1229.900024,1143.880005
2011-11-28,1273.839966,1178.22998
2011-11-29,1268.22998,1176.209961
2011-11-30,1330.219971,1222.660034
2011-12-01,1337.060059,1226.280029
2011-12-02,1327.069946,1220.380005
2011-12-05,1344.97998,1233.52002
2011-12-06,1339.380005,1230.439941
2011-12-07,1339.73999,1227.47998
2011-12-08,1310.849976,1198.400024
2011-12-09,1335.839966,1218.060059
2011-12-12,1311.98999,1207.920044
2011-12-13,1292.069946,1192.630005
2011-12-14,1265.160034,1177.930054
2011-12-15,1259.920044,1179.77002
2011-12-16,1265.5,1183.849976
2011-12-19,1243.040039,1171.52002
2011-12-20,1292.579956,1206.829956
2011-12-21,1268.359985,1202.75
2011-12-22,1299.52002,1209.949951
2011-12-23,1309.199951,1219.819946
2011-12-27,1310.140015,1216.939941
2011-12-28,1291.530029,1198.219971
2011-12-29,1302.880005,1209.050049
2011-12-30,1300.560059,1202.650024
2012-01-03,1318.459961,1224.75
2012-01-04,1314.969971,1221.089966
2012-01-05,1330.420044,1232.280029
2012-01-06,1334.189941,1232.97998
2012-01-09,1343.22998,1241.319946
2012-01-10,1356.910034,1257.51001
2012-01-11,1361.290039,1262.589966
2012-01-12,1367.280029,1271.719971
2012-01-13,1350.199951,1265.52002
2012-01-17,1361.02002,1280.130005
2012-01-18,1397.819946,1300.569946
2012-01-19,1416.390015,1310.02002
2012-01-20,1414.359985,1306.670044
2012-01-23,1409.030029,1301.069946
2012-01-24,1415.869995,1304.02002
2012-01-25,1428.219971,1315.609985
2012-01-26,1414.52002,1316.849976
2012-01-27,1422.579956,1323.869995
2012-01-30,1421.359985,1314.780029
2012-01-31,1423.359985,1315.449951
2012-02-01,1453.869995,1327.890015
2012-02-02,1462.619995,1335.099976
2012-02-03,1485.170044,1353.400024
2012-02-06,1473.199951,1353.25
2012-02-07,1476.319946,1349.23999
2012-02-08,1490.280029,1348.599976
2012-02-09,1501.930054,1352.75
2012-02-10,1477.290039,1341.859985
2012-02-13,1482.329956,1352.290039
2012-02-14,1489.109985,1359.599976
2012-02-15,1485.109985,1354.800049
2012-02-16,1515.959961,1368.420044
2012-02-17,1500.219971,1363.839966
2012-02-21,1490.969971,1354.939941
2012-02-22,1489.310059,1352.189941
2012-02-23,1494.209961,1366.22998
2012-02-24,1495.390015,1368.969971
2012-02-27,1496.079956,1370.329956
2012-02-28,1505.939941,1377.75
2012-02-29,1488.339966,1369.109985
2012-03-01,1497.050049,1382.660034
2012-03-02,1491.439941,1386.079956
2012-03-05,1468.890015,1373.930054
2012-03-06,1449.439941,1352.98999
2012-03-07,1465.069946,1360.459961
2012-03-08,1481.089966,1379.380005
2012-03-09,1494.359985,1382.369995
2012-03-12,1488.97998,1375.310059
2012-03-13,1523.040039,1393.400024
2012-03-14,1515.01001,1387.579956
2012-03-15,1528.099976,1395.819946
2012-03-16,1529.579956,1396.300049
2012-03-19,1536.530029,1399.48999
2012-03-20,1529.560059,1394.790039
2012-03-21,1535.310059,1399.969971
2012-03-22,1530.439941,1395.02002
2012-03-23,1528.709961,1394.140015
2012-03-26,1554.439941,1415.77002
2012-03-27,1551.180054,1410.410034
2012-03-28,1539.680054,1396.290039
2012-03-29,1541.130005,1392.349976
